CellID,CellStage,CellLabel,CellProtocol
x2_S3c_b2.bcBYSJ,3.0,repl,x2
x2_S3c_b2.bcGGWZ,3.0,pdx1,x2
x2_S3c_b2.bcFFLE,3.0,repl,x2
x2_S3c_b2.bcCOGV,3.0,repl,x2
x2_S3c_b2.bcEELP,3.0,repl,x2
x2_S3c_b2.bcGYAG,3.0,pdx1,x2
x2_S3c_b2.bcIIXZ,3.0,repl,x2
x2_S3c_b2.bcBGLP,3.0,repl,x2
x2_S3c_b2.bcHXOL,3.0,pdx1,x2
x2_S3c_b2.bcEQDZ,3.0,repl,x2
x2_S3c_b2.bcEMJQ,3.0,pdx1,x2
x2_S3c_b2.bcGXDB,3.0,repl,x2
x2_S3c_b2.bcCZQR,3.0,pdx1,x2
x2_S3c_b2.bcGYGJ,3.0,pdx1,x2
x2_S3c_b2.bcCSFG,3.0,pdx1,x2
x2_S3c_b2.bcGWRN,3.0,pdx1,x2
x2_S3c_b2.bcBFRJ,3.0,repl,x2
x2_S3c_b2.bcCWRS,3.0,pdx1,x2
x2_S3c_b2.bcGXIW,3.0,pdx1,x2
x2_S3c_b2.bcADJD,3.0,repl,x2
x2_S3c_b2.bcIGBT,3.0,pdx1,x2
x2_S3c_b2.bcAJBP,3.0,repl,x2
x2_S3c_b2.bcEBOK,3.0,pdx1,x2
x2_S3c_b2.bcBHQA,3.0,pdx1,x2
x2_S3c_b2.bcAYTS,3.0,pdx1,x2
x2_S3c_b2.bcGRWZ,3.0,repl,x2
x2_S3c_b2.bcHORB,3.0,pdx1,x2
x2_S3c_b2.bcAEDA,3.0,repl,x2
x2_S3c_b2.bcHMRB,3.0,repl,x2
x2_S3c_b2.bcIEVX,3.0,pdx1,x2
x2_S3c_b2.bcGFRC,3.0,repl,x2
x2_S3c_b2.bcGKEF,3.0,repl,x2
x2_S3c_b2.bcDMRW,3.0,repl,x2
x2_S3c_b2.bcBROT,3.0,pdx1,x2
x2_S3c_b2.bcDQLY,3.0,repl,x2
x2_S3c_b2.bcBUHM,3.0,pdx1,x2
x2_S3c_b2.bcFUKQ,3.0,repl,x2
x2_S3c_b2.bcDZHP,3.0,pdx1,x2
x2_S3c_b2.bcCPLC,3.0,pdx1,x2
x2_S3c_b2.bcGWFV,3.0,pdx1,x2
x2_S3c_b2.bcBQER,3.0,pdx1,x2
x2_S3c_b2.bcASBG,3.0,pdx1,x2
x2_S3c_b2.bcAYEM,3.0,pdx1,x2
x2_S3c_b2.bcFLLD,3.0,repl,x2
x2_S3c_b2.bcAPWI,3.0,pdx1,x2
x2_S3c_b2.bcFOGN,3.0,pdx1,x2
x2_S3c_b2.bcDCYS,3.0,repl,x2
x2_S3c_b2.bcAOUZ,3.0,pdx1,x2
x2_S3c_b2.bcASRJ,3.0,pdx1,x2
x2_S3c_b2.bcICYX,3.0,pdx1,x2
x2_S3c_b2.bcDYQP,3.0,pdx1,x2
x2_S3c_b2.bcFHAK,3.0,repl,x2
x2_S3c_b2.bcHTRU,3.0,repl,x2
x2_S3c_b2.bcDWBG,3.0,pdx1,x2
x2_S3c_b2.bcGREU,3.0,repl,x2
x2_S3c_b2.bcBUIL,3.0,pdx1,x2
x2_S3c_b2.bcHCZT,3.0,pdx1,x2
x2_S3c_b2.bcGLNM,3.0,repl,x2
x2_S3c_b2.bcCNGG,3.0,pdx1,x2
x2_S3c_b2.bcGPYF,3.0,pdx1,x2
x2_S3c_b2.bcAIRE,3.0,pdx1,x2
x2_S3c_b2.bcAIIY,3.0,repl,x2
x2_S3c_b2.bcBLZU,3.0,pdx1,x2
x2_S3c_b2.bcBYRV,3.0,pdx1,x2
x2_S3c_b2.bcHYNH,3.0,pdx1,x2
x2_S3c_b2.bcBSIZ,3.0,pdx1,x2
x2_S3c_b2.bcDOFJ,3.0,pdx1,x2
x2_S3c_b2.bcHAKE,3.0,pdx1,x2
x2_S3c_b2.bcIBSN,3.0,pdx1,x2
x2_S3c_b2.bcEBMV,3.0,repl,x2
x2_S3c_b2.bcADGZ,3.0,pdx1,x2
x2_S3c_b2.bcCXUS,3.0,pdx1,x2
x2_S3c_b2.bcDTMV,3.0,pdx1,x2
x2_S3c_b2.bcBUCQ,3.0,pdx1,x2
x2_S3c_b2.bcHWCA,3.0,pdx1,x2
x2_S3c_b2.bcCLCE,3.0,repl,x2
x2_S3c_b2.bcFXEX,3.0,pdx1,x2
x2_S3c_b2.bcDVCY,3.0,pdx1,x2
x2_S3c_b2.bcEQJZ,3.0,pdx1,x2
x2_S3c_b2.bcGPPR,3.0,repl,x2
x2_S3c_b2.bcEDYP,3.0,repl,x2
x2_S3c_b2.bcEUCQ,3.0,pdx1,x2
x2_S3c_b2.bcBAOM,3.0,pdx1,x2
x2_S3c_b2.bcIERH,3.0,pdx1,x2
x2_S3c_b2.bcCRCM,3.0,pdx1,x2
x2_S3c_b2.bcGKYR,3.0,pdx1,x2
x2_S3c_b2.bcHWEX,3.0,repl,x2
x2_S3c_b2.bcEHSH,3.0,pdx1,x2
x2_S3c_b2.bcEVMA,3.0,pdx1,x2
x2_S3c_b2.bcAGIX,3.0,pdx1,x2
x2_S3c_b2.bcFZTP,3.0,pdx1,x2
x2_S3c_b2.bcDVTJ,3.0,repl,x2
x2_S3c_b2.bcDHHS,3.0,repl,x2
x2_S3c_b2.bcFCRD,3.0,repl,x2
x2_S3c_b2.bcEIGH,3.0,pdx1,x2
x2_S3c_b2.bcGZBA,3.0,repl,x2
x2_S3c_b2.bcELSP,3.0,pdx1,x2
x2_S3c_b2.bcDIOB,3.0,repl,x2
x2_S3c_b2.bcDZER,3.0,pdx1,x2
x2_S3c_b2.bcIFNL,3.0,repl,x2
x2_S3c_b2.bcCDWH,3.0,repl,x2
x2_S3c_b2.bcIEAP,3.0,pdx1,x2
x2_S3c_b2.bcFXDN,3.0,pdx1,x2
x2_S3c_b2.bcHOVO,3.0,repl,x2
x2_S3c_b2.bcEFJB,3.0,repl,x2
x2_S3c_b2.bcDWUB,3.0,repl,x2
x2_S3c_b2.bcFQUJ,3.0,pdx1,x2
x2_S3c_b2.bcAXYJ,3.0,repl,x2
x2_S3c_b2.bcGWZY,3.0,pdx1,x2
x2_S3c_b2.bcBXFR,3.0,pdx1,x2
x2_S3c_b2.bcEJVS,3.0,pdx1,x2
x2_S3c_b2.bcFYGC,3.0,pdx1,x2
x2_S3c_b2.bcDCFV,3.0,repl,x2
x2_S3c_b2.bcAXAR,3.0,repl,x2
x2_S3c_b2.bcHLAJ,3.0,pdx1,x2
x2_S3c_b2.bcECOL,3.0,pdx1,x2
x2_S3c_b2.bcEDVW,3.0,repl,x2
x2_S3c_b2.bcCHGR,3.0,pdx1,x2
x2_S3c_b2.bcBFJE,3.0,repl,x2
x2_S3c_b2.bcBTZD,3.0,repl,x2
x2_S3c_b2.bcGRBD,3.0,repl,x2
x2_S3c_b2.bcCXUR,3.0,pdx1,x2
x2_S3c_b2.bcHCSM,3.0,pdx1,x2
x2_S3c_b2.bcDORM,3.0,pdx1,x2
x2_S3c_b2.bcEYBG,3.0,pdx1,x2
x2_S3c_b2.bcBEKM,3.0,pdx1,x2
x2_S3c_b2.bcBRWD,3.0,pdx1,x2
x2_S3c_b2.bcHDDI,3.0,pdx1,x2
x2_S3c_b2.bcHMRC,3.0,pdx1,x2
x2_S3c_b2.bcGHPO,3.0,pdx1,x2
x2_S3c_b2.bcALVZ,3.0,repl,x2
x2_S3c_b2.bcHYEE,3.0,pdx1,x2
x2_S3c_b2.bcCJLX,3.0,repl,x2
x2_S3c_b2.bcBEOB,3.0,repl,x2
x2_S3c_b2.bcGGTR,3.0,pdx1,x2
x2_S3c_b2.bcFOCY,3.0,repl,x2
x2_S3c_b2.bcGRTB,3.0,repl,x2
x2_S3c_b2.bcENZL,3.0,repl,x2
x2_S3c_b2.bcFIPL,3.0,repl,x2
x2_S3c_b2.bcABXM,3.0,repl,x2
x2_S3c_b2.bcHFVL,3.0,repl,x2
x2_S3c_b2.bcHTUT,3.0,pdx1,x2
x2_S3c_b2.bcCYPD,3.0,pdx1,x2
x2_S3c_b2.bcDRQJ,3.0,pdx1,x2
x2_S3c_b2.bcCFJD,3.0,repl,x2
x2_S3c_b2.bcBNDC,3.0,pdx1,x2
x2_S3c_b2.bcDZIY,3.0,repl,x2
x2_S3c_b2.bcFHSB,3.0,pdx1,x2
x2_S3c_b2.bcGXYE,3.0,repl,x2
x2_S3c_b2.bcCYMZ,3.0,repl,x2
x2_S3c_b2.bcAQTO,3.0,pdx1,x2
x2_S3c_b2.bcDRUZ,3.0,pdx1,x2
x2_S3c_b2.bcBOFE,3.0,pdx1,x2
x2_S3c_b2.bcDGUK,3.0,pdx1,x2
x2_S3c_b2.bcFNXB,3.0,pdx1,x2
x2_S3c_b2.bcGTHE,3.0,pdx1,x2
x2_S3c_b2.bcCNNN,3.0,pdx1,x2
x2_S3c_b2.bcHDSY,3.0,repl,x2
x2_S3c_b2.bcCBLY,3.0,repl,x2
x2_S3c_b2.bcFQZP,3.0,pdx1,x2
x2_S3c_b2.bcDYBJ,3.0,pdx1,x2
x2_S3c_b2.bcEFVZ,3.0,pdx1,x2
x2_S3c_b2.bcDLLM,3.0,repl,x2
x2_S3c_b2.bcEOKR,3.0,pdx1,x2
x2_S3c_b2.bcDJSN,3.0,repl,x2
x2_S3c_b2.bcDKBL,3.0,pdx1,x2
x2_S3c_b2.bcAMGP,3.0,pdx1,x2
x2_S3c_b2.bcEVVA,3.0,repl,x2
x2_S3c_b2.bcHSRV,3.0,pdx1,x2
x2_S3c_b2.bcGQJA,3.0,pdx1,x2
x2_S3c_b2.bcHZGB,3.0,pdx1,x2
x2_S3c_b2.bcHNBW,3.0,pdx1,x2
x2_S3c_b2.bcEAHK,3.0,pdx1,x2
x2_S3c_b2.bcERMF,3.0,repl,x2
x2_S3c_b2.bcHJQE,3.0,repl,x2
x2_S3c_b2.bcGYNL,3.0,repl,x2
x2_S3c_b2.bcGBHA,3.0,pdx1,x2
x2_S3c_b2.bcANPE,3.0,pdx1,x2
x2_S3c_b2.bcFBSK,3.0,pdx1,x2
x2_S3c_b2.bcCTGB,3.0,pdx1,x2
x2_S3c_b2.bcEXDB,3.0,pdx1,x2
x2_S3c_b2.bcDRCD,3.0,pdx1,x2
x2_S3c_b2.bcIBEY,3.0,pdx1,x2
x2_S3c_b2.bcIDUS,3.0,repl,x2
x2_S3c_b2.bcDDBK,3.0,repl,x2
x2_S3c_b2.bcGIUE,3.0,pdx1,x2
x2_S3c_b2.bcAVJJ,3.0,pdx1,x2
x2_S3c_b2.bcCULG,3.0,repl,x2
x2_S3c_b2.bcHATQ,3.0,pdx1,x2
x2_S3c_b2.bcDKHM,3.0,pdx1,x2
x2_S3c_b2.bcERTL,3.0,repl,x2
x2_S3c_b2.bcGJVG,3.0,pdx1,x2
x2_S3c_b2.bcGHYR,3.0,pdx1,x2
x2_S3c_b2.bcIJPQ,3.0,pdx1,x2
x2_S3c_b2.bcACOH,3.0,pdx1,x2
x2_S3c_b2.bcDCZJ,3.0,pdx1,x2
x2_S3c_b2.bcHITF,3.0,repl,x2
x2_S3c_b2.bcIAKB,3.0,pdx1,x2
x2_S3c_b2.bcICCS,3.0,repl,x2
x2_S3c_b2.bcGPOS,3.0,pdx1,x2
x2_S3c_b2.bcCDGG,3.0,pdx1,x2
x2_S3c_b2.bcAZFG,3.0,pdx1,x2
x2_S3c_b2.bcGJVI,3.0,pdx1,x2
x2_S3c_b2.bcHFDU,3.0,pdx1,x2
x2_S3c_b2.bcFMXP,3.0,pdx1,x2
x2_S3c_b2.bcCQXG,3.0,repl,x2
x2_S3c_b2.bcDTGH,3.0,pdx1,x2
x2_S3c_b2.bcFAKF,3.0,repl,x2
x2_S3c_b2.bcHVLS,3.0,pdx1,x2
x2_S3c_b2.bcFBSJ,3.0,repl,x2
x2_S3c_b2.bcEHYT,3.0,pdx1,x2
x2_S3c_b2.bcGCEE,3.0,pdx1,x2
x2_S3c_b2.bcHNZW,3.0,pdx1,x2
x2_S3c_b2.bcGPNF,3.0,pdx1,x2
x2_S3c_b2.bcBSJH,3.0,pdx1,x2
x2_S3c_b2.bcAXAB,3.0,repl,x2
x2_S3c_b2.bcCEBK,3.0,pdx1,x2
x2_S3c_b2.bcCRFU,3.0,pdx1,x2
x2_S3c_b2.bcFLWG,3.0,repl,x2
x2_S3c_b2.bcCGOH,3.0,pdx1,x2
x2_S3c_b2.bcGGFJ,3.0,pdx1,x2
x2_S3c_b2.bcFVKX,3.0,pdx1,x2
x2_S3c_b2.bcBQVP,3.0,pdx1,x2
x2_S3c_b2.bcFGYY,3.0,pdx1,x2
x2_S3c_b2.bcCJER,3.0,pdx1,x2
x2_S3c_b2.bcALWE,3.0,repl,x2
x2_S3c_b2.bcHHDK,3.0,pdx1,x2
x2_S3c_b2.bcDMEL,3.0,pdx1,x2
x2_S3c_b2.bcEMQM,3.0,pdx1,x2
x2_S3c_b2.bcIAUF,3.0,pdx1,x2
x2_S3c_b2.bcBWZI,3.0,pdx1,x2
x2_S3c_b2.bcAUEI,3.0,repl,x2
x2_S3c_b2.bcEASY,3.0,repl,x2
x2_S3c_b2.bcCFRT,3.0,pdx1,x2
x2_S3c_b2.bcEWAQ,3.0,pdx1,x2
x2_S3c_b2.bcASFT,3.0,repl,x2
x2_S3c_b2.bcHAFJ,3.0,pdx1,x2
x2_S3c_b2.bcDGYM,3.0,repl,x2
x2_S3c_b2.bcCSCK,3.0,repl,x2
x2_S3c_b2.bcDUTF,3.0,repl,x2
x2_S3c_b2.bcEPVF,3.0,repl,x2
x2_S3c_b2.bcFEDP,3.0,pdx1,x2
x2_S3c_b2.bcDILS,3.0,pdx1,x2
x2_S3c_b2.bcEDIV,3.0,pdx1,x2
x2_S3c_b2.bcCFCN,3.0,pdx1,x2
x2_S3c_b2.bcFDKS,3.0,pdx1,x2
x2_S3c_b2.bcDTUK,3.0,pdx1,x2
x2_S3c_b2.bcGSAV,3.0,pdx1,x2
x2_S3c_b2.bcEDYX,3.0,repl,x2
x2_S3c_b2.bcHPHC,3.0,pdx1,x2
x2_S3c_b2.bcCYIG,3.0,repl,x2
x2_S3c_b2.bcBFNG,3.0,repl,x2
x2_S3c_b2.bcCEYX,3.0,repl,x2
x2_S3c_b2.bcELQK,3.0,repl,x2
x2_S3c_b2.bcFQZJ,3.0,pdx1,x2
x2_S3c_b2.bcFTGB,3.0,repl,x2
x2_S3c_b2.bcFUWR,3.0,pdx1,x2
x2_S3c_b2.bcBWJA,3.0,pdx1,x2
x2_S3c_b2.bcATAF,3.0,pdx1,x2
x2_S3c_b2.bcHDVY,3.0,pdx1,x2
x2_S3c_b2.bcHXSJ,3.0,repl,x2
x2_S3c_b2.bcCRDR,3.0,pdx1,x2
x2_S3c_b2.bcHZPG,3.0,pdx1,x2
x2_S3c_b2.bcBBRE,3.0,pdx1,x2
x2_S3c_b2.bcEANT,3.0,repl,x2
x2_S3c_b2.bcBRER,3.0,repl,x2
x2_S3c_b2.bcEJLY,3.0,repl,x2
x2_S3c_b2.bcEPPM,3.0,repl,x2
x2_S3c_b2.bcGEUZ,3.0,repl,x2
x2_S3c_b2.bcFZVW,3.0,repl,x2
x2_S3c_b2.bcHVDP,3.0,repl,x2
x2_S3c_b2.bcEINC,3.0,pdx1,x2
x2_S3c_b2.bcDUWB,3.0,repl,x2
x2_S3c_b2.bcEAQD,3.0,pdx1,x2
x2_S3c_b2.bcFRBB,3.0,pdx1,x2
x2_S3c_b2.bcEJUY,3.0,repl,x2
x2_S3c_b2.bcFGKM,3.0,pdx1,x2
x2_S3c_b2.bcGHIF,3.0,repl,x2
x2_S3c_b2.bcGUNO,3.0,pdx1,x2
x2_S3c_b2.bcCFNW,3.0,pdx1,x2
x2_S3c_b2.bcFHSA,3.0,repl,x2
x2_S3c_b2.bcFLZE,3.0,pdx1,x2
x2_S3c_b2.bcHVYE,3.0,pdx1,x2
x2_S3c_b2.bcHDEJ,3.0,repl,x2
x2_S3c_b2.bcEGNS,3.0,pdx1,x2
x2_S3c_b2.bcCESL,3.0,pdx1,x2
x2_S3c_b2.bcBFGN,3.0,pdx1,x2
x2_S3c_b2.bcBWLM,3.0,pdx1,x2
x2_S3c_b2.bcCOSM,3.0,pdx1,x2
x2_S3c_b2.bcGZKG,3.0,pdx1,x2
x2_S3c_b2.bcAOVG,3.0,pdx1,x2
x2_S3c_b2.bcCXEF,3.0,pdx1,x2
x2_S3c_b2.bcCJXU,3.0,repl,x2
x2_S3c_b2.bcFVPV,3.0,pdx1,x2
x2_S3c_b2.bcEZDW,3.0,repl,x2
x2_S3c_b2.bcFTJM,3.0,pdx1,x2
x2_S3c_b2.bcAPUM,3.0,pdx1,x2
x2_S3c_b2.bcDLJY,3.0,pdx1,x2
x2_S3c_b2.bcESZY,3.0,repl,x2
x2_S3c_b2.bcAIFM,3.0,pdx1,x2
x2_S3c_b2.bcCBIO,3.0,pdx1,x2
x2_S3c_b2.bcDIDT,3.0,repl,x2
x2_S3c_b2.bcDSYC,3.0,pdx1,x2
x2_S3c_b2.bcCQSQ,3.0,pdx1,x2
x2_S3c_b2.bcFYHN,3.0,repl,x2
x2_S3c_b2.bcGFGQ,3.0,repl,x2
x2_S3c_b2.bcCMPU,3.0,pdx1,x2
x2_S3c_b2.bcBNUW,3.0,pdx1,x2
x2_S3c_b2.bcCRIO,3.0,pdx1,x2
x2_S3c_b2.bcCEUI,3.0,pdx1,x2
x2_S3c_b2.bcCHKU,3.0,repl,x2
x2_S3c_b2.bcDJEV,3.0,pdx1,x2
x2_S3c_b2.bcHSXV,3.0,repl,x2
x2_S3c_b2.bcCYSF,3.0,pdx1,x2
x2_S3c_b2.bcHRFM,3.0,repl,x2
x2_S3c_b2.bcAVFI,3.0,repl,x2
x2_S3c_b2.bcCQQQ,3.0,pdx1,x2
x2_S3c_b2.bcDHSC,3.0,repl,x2
x2_S3c_b2.bcDFLG,3.0,repl,x2
x2_S3c_b2.bcDNJL,3.0,pdx1,x2
x2_S3c_b2.bcGHWK,3.0,pdx1,x2
x2_S3c_b2.bcGUMV,3.0,repl,x2
x2_S3c_b2.bcGSMC,3.0,pdx1,x2
x2_S3c_b2.bcCOSW,3.0,pdx1,x2
x2_S3c_b2.bcCKHR,3.0,repl,x2
x2_S3c_b2.bcCNFL,3.0,repl,x2
x2_S3c_b2.bcIAFJ,3.0,repl,x2
x2_S3c_b2.bcDQDA,3.0,pdx1,x2
x2_S3c_b2.bcFZDB,3.0,pdx1,x2
x2_S3c_b2.bcCTOF,3.0,repl,x2
x2_S3c_b2.bcIFZN,3.0,pdx1,x2
x2_S3c_b2.bcGXRI,3.0,pdx1,x2
x2_S3c_b2.bcBIMS,3.0,pdx1,x2
x2_S3c_b2.bcHZMJ,3.0,pdx1,x2
x2_S3c_b2.bcHLDK,3.0,pdx1,x2
x2_S3c_b2.bcGQRG,3.0,pdx1,x2
x2_S3c_b2.bcGYMM,3.0,pdx1,x2
x2_S3c_b2.bcCSRL,3.0,repl,x2
x2_S3c_b2.bcFNUJ,3.0,repl,x2
x2_S3c_b2.bcCYQZ,3.0,pdx1,x2
x2_S3c_b2.bcAYNL,3.0,pdx1,x2
x2_S3c_b2.bcAMEU,3.0,repl,x2
x2_S3c_b2.bcAMNA,3.0,pdx1,x2
x2_S3c_b2.bcEXJX,3.0,repl,x2
x2_S3c_b2.bcEPFZ,3.0,pdx1,x2
x2_S3c_b2.bcHUJI,3.0,pdx1,x2
x2_S3c_b2.bcAABH,3.0,repl,x2
x2_S3c_b2.bcEYVX,3.0,pdx1,x2
x2_S3c_b2.bcGJOK,3.0,pdx1,x2
x2_S3c_b2.bcFRHN,3.0,repl,x2
x2_S3c_b2.bcERJR,3.0,repl,x2
x2_S3c_b2.bcEBDA,3.0,pdx1,x2
x2_S3c_b2.bcFPUG,3.0,pdx1,x2
x2_S3c_b2.bcGVEY,3.0,pdx1,x2
x2_S3c_b2.bcHUVY,3.0,repl,x2
x2_S3c_b2.bcEILG,3.0,pdx1,x2
x2_S3c_b2.bcBBXM,3.0,pdx1,x2
x2_S3c_b2.bcBJNU,3.0,repl,x2
x2_S3c_b2.bcDXUS,3.0,pdx1,x2
x2_S3c_b2.bcAZDY,3.0,repl,x2
x2_S3c_b2.bcDEAL,3.0,pdx1,x2
x2_S3c_b2.bcDYDA,3.0,pdx1,x2
x2_S3c_b2.bcDPNY,3.0,pdx1,x2
x2_S3c_b2.bcEKKM,3.0,pdx1,x2
x2_S3c_b2.bcEUZB,3.0,pdx1,x2
x2_S3c_b2.bcFTUA,3.0,pdx1,x2
x2_S3c_b2.bcEYIN,3.0,repl,x2
x2_S3c_b2.bcADAV,3.0,pdx1,x2
x2_S3c_b2.bcAXLR,3.0,pdx1,x2
x2_S3c_b2.bcAMNG,3.0,pdx1,x2
x2_S3c_b2.bcBDZL,3.0,pdx1,x2
x2_S3c_b2.bcBUVQ,3.0,repl,x2
x2_S3c_b2.bcHRPZ,3.0,repl,x2
x2_S3c_b2.bcEIZJ,3.0,pdx1,x2
x2_S3c_b2.bcDYLA,3.0,pdx1,x2
x2_S3c_b2.bcGLDB,3.0,pdx1,x2
x2_S3c_b2.bcGLCR,3.0,pdx1,x2
x2_S3c_b2.bcFPLJ,3.0,pdx1,x2
x2_S3c_b2.bcHEGZ,3.0,repl,x2
x2_S3c_b2.bcGAFR,3.0,repl,x2
x2_S3c_b2.bcFTYZ,3.0,pdx1,x2
x2_S3c_b2.bcFOPT,3.0,repl,x2
x2_S3c_b2.bcDQCM,3.0,pdx1,x2
x2_S3c_b2.bcHUEF,3.0,repl,x2
x2_S3c_b2.bcCWEL,3.0,repl,x2
x2_S3c_b2.bcDWRC,3.0,repl,x2
x2_S3c_b2.bcIANV,3.0,pdx1,x2
x2_S3c_b2.bcCJYX,3.0,pdx1,x2
x2_S3c_b2.bcBZKU,3.0,pdx1,x2
x2_S3c_b2.bcGVWT,3.0,pdx1,x2
x2_S3c_b2.bcGPWR,3.0,pdx1,x2
x2_S3c_b2.bcBUZF,3.0,repl,x2
x2_S3c_b2.bcEZMN,3.0,repl,x2
x2_S3c_b2.bcEAFF,3.0,pdx1,x2
x2_S3c_b2.bcFVZY,3.0,pdx1,x2
x2_S3c_b2.bcGQBN,3.0,pdx1,x2
x2_S3c_b2.bcIFOU,3.0,pdx1,x2
x2_S3c_b2.bcALWQ,3.0,pdx1,x2
x2_S3c_b2.bcGBWC,3.0,pdx1,x2
x2_S3c_b2.bcCEMK,3.0,pdx1,x2
x2_S3c_b2.bcGGJP,3.0,pdx1,x2
x2_S3c_b2.bcFROC,3.0,pdx1,x2
x2_S3c_b2.bcEBHU,3.0,pdx1,x2
x2_S3c_b2.bcHSZF,3.0,repl,x2
x2_S3c_b2.bcGFDA,3.0,repl,x2
x2_S3c_b2.bcFHDZ,3.0,pdx1,x2
x2_S3c_b2.bcHFHW,3.0,repl,x2
x2_S3c_b2.bcGPST,3.0,repl,x2
x2_S3c_b2.bcEPWR,3.0,repl,x2
x2_S3c_b2.bcIGKQ,3.0,pdx1,x2
x2_S3c_b2.bcHSWH,3.0,pdx1,x2
x2_S3c_b2.bcHFCG,3.0,pdx1,x2
x2_S3c_b2.bcFSCH,3.0,pdx1,x2
x2_S3c_b2.bcCAXT,3.0,pdx1,x2
x2_S3c_b2.bcDXMP,3.0,pdx1,x2
x2_S3c_b2.bcGCMO,3.0,repl,x2
x2_S3c_b2.bcCWCS,3.0,pdx1,x2
x2_S3c_b2.bcHXBE,3.0,repl,x2
x2_S3c_b2.bcGTRP,3.0,pdx1,x2
x2_S3c_b2.bcDJWG,3.0,repl,x2
x2_S3c_b2.bcFACP,3.0,repl,x2
x2_S3c_b2.bcGYKW,3.0,pdx1,x2
x2_S3c_b2.bcCHRP,3.0,repl,x2
x2_S3c_b2.bcFKYW,3.0,repl,x2
x2_S3c_b2.bcBWVJ,3.0,repl,x2
x2_S3c_b2.bcFAIY,3.0,pdx1,x2
x2_S3c_b2.bcHYSX,3.0,pdx1,x2
x2_S3c_b2.bcEAKP,3.0,pdx1,x2
x2_S3c_b2.bcHEHU,3.0,pdx1,x2
x2_S3c_b2.bcHTYQ,3.0,pdx1,x2
x2_S3c_b2.bcHPEY,3.0,repl,x2
x2_S3c_b2.bcDUVL,3.0,repl,x2
x2_S3c_b2.bcCCDF,3.0,pdx1,x2
x2_S3c_b2.bcAPTD,3.0,repl,x2
x2_S3c_b2.bcAKXC,3.0,pdx1,x2
x2_S3c_b2.bcDDYO,3.0,repl,x2
x2_S3c_b2.bcATFP,3.0,pdx1,x2
x2_S3c_b2.bcDPMD,3.0,pdx1,x2
x2_S3c_b2.bcDRZC,3.0,pdx1,x2
x2_S3c_b2.bcHSJU,3.0,pdx1,x2
x2_S3c_b2.bcBAPX,3.0,repl,x2
x2_S3c_b2.bcGKVA,3.0,pdx1,x2
x2_S3c_b2.bcDSHZ,3.0,repl,x2
x2_S3c_b2.bcDYPT,3.0,repl,x2
x2_S3c_b2.bcEWDN,3.0,repl,x2
x2_S3c_b2.bcACRJ,3.0,pdx1,x2
x2_S3c_b2.bcACIP,3.0,pdx1,x2
x2_S3c_b2.bcBRLG,3.0,repl,x2
x2_S3c_b2.bcCGYX,3.0,repl,x2
x2_S3c_b2.bcHTYM,3.0,pdx1,x2
x2_S3c_b2.bcDGNP,3.0,pdx1,x2
x2_S3c_b2.bcCWGE,3.0,pdx1,x2
x2_S3c_b2.bcBUJS,3.0,repl,x2
x2_S3c_b2.bcCKBH,3.0,pdx1,x2
x2_S3c_b2.bcEFKT,3.0,repl,x2
x2_S3c_b2.bcEOCW,3.0,repl,x2
x2_S3c_b2.bcEDFT,3.0,pdx1,x2
x2_S3c_b2.bcGUBJ,3.0,repl,x2
x2_S3c_b2.bcHAXQ,3.0,pdx1,x2
x2_S3c_b2.bcDFQJ,3.0,pdx1,x2
x2_S3c_b2.bcADZE,3.0,pdx1,x2
x2_S3c_b2.bcAQJG,3.0,pdx1,x2
x2_S3c_b2.bcCDIF,3.0,repl,x2
x2_S3c_b2.bcHGKA,3.0,pdx1,x2
x2_S3c_b2.bcDSLV,3.0,pdx1,x2
x2_S3c_b2.bcHNUA,3.0,pdx1,x2
x2_S3c_b2.bcHYQA,3.0,pdx1,x2
x2_S3c_b2.bcEQIQ,3.0,pdx1,x2
x2_S3c_b2.bcFDYY,3.0,pdx1,x2
x2_S3c_b2.bcABYY,3.0,repl,x2
x2_S3c_b2.bcCMCP,3.0,pdx1,x2
x2_S3c_b2.bcEEOK,3.0,repl,x2
x2_S3c_b2.bcFTCP,3.0,pdx1,x2
x2_S3c_b2.bcHURP,3.0,pdx1,x2
x2_S3c_b2.bcBBNU,3.0,repl,x2
x2_S3c_b2.bcHHSU,3.0,repl,x2
x2_S3c_b2.bcGKYO,3.0,repl,x2
x2_S3c_b2.bcBOKZ,3.0,pdx1,x2
x2_S3c_b2.bcCUWB,3.0,pdx1,x2
x2_S3c_b2.bcEJUQ,3.0,pdx1,x2
x2_S3c_b2.bcCDAD,3.0,pdx1,x2
x2_S3c_b2.bcHMVD,3.0,repl,x2
x2_S3c_b2.bcDQZH,3.0,pdx1,x2
x2_S3c_b2.bcDCOK,3.0,pdx1,x2
x2_S3c_b2.bcGXGP,3.0,repl,x2
x2_S3c_b2.bcDLCV,3.0,repl,x2
x2_S3c_b2.bcGPAG,3.0,pdx1,x2
x2_S3c_b2.bcGTXC,3.0,repl,x2
x2_S3c_b2.bcHPBX,3.0,pdx1,x2
x2_S3c_b2.bcBCDU,3.0,pdx1,x2
x2_S3c_b2.bcCZKM,3.0,pdx1,x2
x2_S3c_b2.bcGKVP,3.0,repl,x2
x2_S3c_b2.bcDMOD,3.0,pdx1,x2
x2_S3c_b2.bcCJFG,3.0,repl,x2
